,Unnamed: 0,movieId,title,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags,release_year,super_genre
2783,2783,3724,Coming Home (1978),3000000.0,32653905.0,126.0,1978-02-15,7.018,194.0,3.3,5.0,0.8366600265340756,Vietnam,1978.0,4.0
2784,2784,3725,American Pop (1981),1500000.0,6000000.0,96.0,1981-02-13,6.9,116.0,3.5,2.0,0.7071067811865476,,1981.0,1.0
2785,2785,3726,Assault on Precinct 13 (1976),150000.0,0.0,80.0,1976-10-08,7.273,1174.0,3.6,5.0,0.6519202405202649,,1976.0,3.0
2786,2786,3727,Near Dark (1987),5000000.0,3400000.0,94.0,1987-10-02,6.848,837.0,4.3125,8.0,0.7039429765866795,,1987.0,3.0
2787,2787,3728,One False Move (1992),2500000.0,1543112.0,105.0,1991-10-12,6.606,207.0,3.75,4.0,0.5,,1991.0,4.0
2788,2788,3729,Shaft (1971),1125000.0,12121618.0,100.0,1971-06-23,6.4,399.0,4.0,3.0,1.0,,1971.0,4.0
2789,2789,3730,"Conversation, The (1974)",1600000.0,4794457.0,113.0,1974-04-12,7.5,1970.0,4.205882352941177,17.0,0.662825946455114,spying,1974.0,3.0
2790,2790,3731,Cutter's Way (1981),3000000.0,0.0,109.0,1981-03-19,6.47,164.0,3.0,1.0,,,1981.0,3.0
2791,2791,3732,"Fury, The (1978)",5500000.0,24000000.0,117.0,1978-03-10,6.297,392.0,3.0,4.0,1.4142135623730951,,1978.0,3.0
2792,2792,3733,"Paper Chase, The (1973)",0.0,0.0,113.0,1973-10-16,6.709,115.0,3.8333333333333335,3.0,0.2886751345948129,,1973.0,4.0
2793,2793,3735,Serpico (1973),3500000.0,30800000.0,130.0,1973-12-18,7.533,2123.0,3.794117647058824,17.0,0.7084054173240896,police,1973.0,4.0
2794,2794,3736,"Ace in the Hole (Big Carnival, The) (1951)",1821052.0,1300000.0,111.0,1951-06-29,7.86,723.0,3.0,1.0,,,1951.0,4.0
2795,2795,3737,Lonely Are the Brave (1962),0.0,0.0,107.0,1962-04-26,7.379,165.0,4.0,1.0,,,1962.0,4.0
2796,2796,3738,"Sugarland Express, The (1974)",3000000.0,12800000.0,108.0,1974-03-31,6.603,441.0,3.0,2.0,1.4142135623730951,,1974.0,4.0
2797,2797,3739,Trouble in Paradise (1932),0.0,0.0,83.0,1932-10-30,7.41,301.0,3.5,1.0,,,1932.0,1.0
2798,2798,3740,Big Trouble in Little China (1986),25000000.0,11102672.0,99.0,1986-05-30,7.207,3245.0,3.857142857142857,28.0,0.8698354767504926,,1986.0,1.0
2799,2799,3741,Badlands (1973),300000.0,0.0,90.0,1974-01-05,7.469,1304.0,4.090909090909091,11.0,0.7006490497453708,,1974.0,4.0
2800,2800,3742,Battleship Potemkin (1925),0.0,45100.0,75.0,1925-12-24,7.599,1263.0,3.65,10.0,1.2258783698955529,,1925.0,4.0
2801,2801,3743,Boys and Girls (2000),16000000.0,20627372.0,93.0,2000-06-16,5.939,412.0,2.0,3.0,1.0,,2000.0,1.0
2802,2802,3744,Shaft (2000),46000000.0,107626125.0,99.0,2000-06-15,6.008,1400.0,2.6578947368421053,19.0,1.054785807363374,,2000.0,3.0
2803,2803,3745,Titan A.E. (2000),75000000.0,36754634.0,94.0,2000-06-16,6.603,1151.0,3.413793103448276,29.0,0.682288239221013,,2000.0,1.0
2804,2804,3746,Butterfly (La lengua de las mariposas) (1999),3000000.0,7738129.0,90.0,1999-09-24,7.359,241.0,4.0,2.0,1.4142135623730951,,1999.0,4.0
2805,2805,3747,Jesus' Son (1999),2500000.0,1300000.0,111.0,2000-06-16,6.219,73.0,3.5,2.0,0.7071067811865476,,2000.0,4.0
2806,2806,3751,Chicken Run (2000),45000000.0,224834564.0,85.0,2000-06-23,6.834,5302.0,3.551282051282051,78.0,0.8512395224663412,,2000.0,1.0
2807,2807,3752,"Me, Myself & Irene (2000)",51000000.0,149270999.0,117.0,2000-06-22,6.607,4135.0,3.0869565217391304,46.0,0.8963155931434403,,2000.0,1.0
2808,2808,3753,"Patriot, The (2000)",110000000.0,215294342.0,160.0,2000-06-28,7.186,4203.0,3.448529411764706,68.0,1.0371448533754728,,2000.0,4.0
2809,2809,3754,"Adventures of Rocky and Bullwinkle, The (2000)",76000000.0,35100000.0,92.0,2000-06-30,4.257,387.0,2.2222222222222223,9.0,1.227576655221353,,2000.0,1.0
2810,2810,3755,"Perfect Storm, The (2000)",130000000.0,328718434.0,129.0,2000-06-29,6.48,2492.0,3.1704545454545454,44.0,0.9701545178905832,,2000.0,3.0
2811,2811,3756,"Golden Bowl, The (2000)",15000000.0,5753678.0,130.0,2000-05-14,5.886,66.0,4.0,1.0,,,2000.0,4.0
2812,2812,3758,Communion (1989),5000000.0,1919653.0,101.0,1989-11-10,5.322,183.0,3.5,2.0,0.7071067811865476,,1989.0,3.0
2813,2813,3760,"Kentucky Fried Movie, The (1977)",600000.0,0.0,90.0,1977-08-10,6.181,350.0,3.5,3.0,1.3228756555322954,,1977.0,1.0
2814,2814,3761,"Blood In, Blood Out (1993)",35000000.0,4500000.0,180.0,1993-02-05,8.137,1478.0,4.0,1.0,,,1993.0,4.0
2815,2815,3763,F/X (1986),10000000.0,20603715.0,109.0,1986-02-07,6.6,480.0,3.21875,16.0,0.6046693311223913,,1986.0,3.0
2816,2816,3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),18000000.0,21082165.0,108.0,1991-04-16,6.3,288.0,2.3,5.0,0.4472135954999579,,1991.0,3.0
2817,2817,3765,"Hot Spot, The (1990)",0.0,1293976.0,125.0,1990-10-12,6.2,292.0,3.0,2.0,0.0,,1990.0,4.0
2818,2818,3766,Missing in Action (1984),2550000.0,22812411.0,101.0,1984-11-16,5.822,534.0,2.083333333333333,6.0,0.6645800679125629,,1984.0,5.0
2819,2819,3767,Missing in Action 2: The Beginning (1985),2410000.0,10755447.0,100.0,1985-03-01,5.742,306.0,1.6666666666666667,3.0,0.5773502691896257,,1985.0,5.0
2820,2820,3768,Braddock: Missing in Action III (1988),9000000.0,6193901.0,101.0,1988-01-22,5.597,272.0,1.25,2.0,0.3535533905932738,,1988.0,5.0
2821,2821,3769,Thunderbolt and Lightfoot (1974),4000000.0,25000000.0,115.0,1974-05-23,6.769,608.0,3.333333333333333,3.0,0.5773502691896258,,1974.0,5.0
2822,2822,3770,Dreamscape (1984),0.0,12145169.0,99.0,1984-08-15,6.084,310.0,2.6666666666666665,6.0,0.816496580927726,,1984.0,3.0
2823,2823,3771,The Golden Voyage of Sinbad (1973),0.0,11000000.0,105.0,1973-12-20,6.69,248.0,4.0,3.0,1.0,,1973.0,1.0
2824,2824,3773,House Party (1990),2500000.0,26385628.0,104.0,1990-01-20,6.4,253.0,2.0,2.0,1.4142135623730951,,1990.0,1.0
2825,2825,3774,House Party 2 (1991),5000000.0,19438638.0,94.0,1991-10-23,5.3,111.0,0.75,4.0,0.2886751345948128,,1991.0,1.0
2826,2826,3783,Croupier (1998),0.0,0.0,94.0,1998-06-25,6.7,312.0,3.954545454545455,11.0,0.5680909018170179,,1998.0,4.0
2827,2827,3784,"Kid, The (2000)",65000000.0,110317580.0,104.0,2000-07-07,6.7,1089.0,2.590909090909091,11.0,1.300349603340998,,2000.0,1.0
2828,2828,3785,Scary Movie (2000),19000000.0,278022760.0,89.0,2000-07-07,6.379,7489.0,2.92,50.0,1.170905806699781,,2000.0,1.0
2829,2829,3786,But I'm a Cheerleader (1999),1200000.0,2600000.0,85.0,2000-07-07,7.049,797.0,2.625,4.0,1.3768926368215255,,2000.0,1.0
2830,2830,3787,Shower (Xizao) (1999),0.0,0.0,92.0,1999-09-13,6.873,71.0,4.0,2.0,1.4142135623730951,,1999.0,1.0
2831,2831,3788,Blow-Up (Blowup) (1966),1800000.0,0.0,110.0,1966-12-18,7.327,1338.0,3.6666666666666665,6.0,0.6055300708194983,,1966.0,3.0
2832,2832,3789,"Pawnbroker, The (1964)",500000.0,0.0,116.0,1965-04-20,7.116,172.0,3.5,1.0,,,1965.0,4.0
2833,2833,3790,Groove (2000),0.0,0.0,86.0,2000-06-08,6.228,46.0,4.0,2.0,0.0,,2000.0,4.0
2834,2834,3791,Footloose (1984),8200000.0,80035402.0,100.0,1984-02-17,6.681,2155.0,3.1875,16.0,0.963932916061417,,1984.0,4.0
2835,2835,3792,Duel in the Sun (1946),6000000.0,20400000.0,124.0,1946-12-31,6.3,181.0,5.0,1.0,,,1946.0,4.0
2836,2836,3793,X-Men (2000),75000000.0,296339527.0,105.0,2000-07-13,7.0,11968.0,3.699248120300752,133.0,0.8615082124339482,action comic book hugh jackman marvel superhero superhero,2000.0,5.0
2837,2837,3794,Chuck & Buck (2000),250000.0,1182065.0,96.0,2000-07-14,5.941,68.0,2.5,2.0,0.7071067811865476,,2000.0,1.0
2838,2838,3795,"Five Senses, The (1999)",0.0,0.0,106.0,1999-05-18,5.554,28.0,5.0,1.0,,,1999.0,4.0
2839,2839,3797,"In Crowd, The (2000)",15000000.0,5280035.0,105.0,2000-07-19,4.6,58.0,2.6666666666666665,3.0,1.5275252316519468,,2000.0,3.0
2840,2840,3798,What Lies Beneath (2000),100000000.0,291420351.0,125.0,2000-07-21,6.431,1974.0,3.2,25.0,1.0103629710818451,,2000.0,3.0
2841,2841,3799,Pokémon the Movie 2000 (2000),30000000.0,133949270.0,76.0,1999-07-17,6.719,909.0,1.5833333333333333,6.0,1.1583033569262702,,1999.0,1.0
2842,2842,3801,Anatomy of a Murder (1959),2000000.0,8000000.0,150.0,1959-07-01,7.845,1118.0,4.0,4.0,0.0,court,1959.0,3.0
2843,2843,3802,Freejack (1992),30000000.0,17129026.0,110.0,1992-01-17,5.46,347.0,2.0,4.0,0.0,,1992.0,5.0
2844,2844,3806,Mackenna's Gold (1969),7000000.0,0.0,128.0,1969-03-18,6.56,200.0,3.0,1.0,,,1969.0,
2845,2845,3807,Sinbad and the Eye of the Tiger (1977),3500000.0,16000000.0,113.0,1977-05-25,6.5,211.0,3.0,1.0,,,1977.0,1.0
2846,2846,3808,"Two Women (Ciociara, La) (1960)",0.0,0.0,100.0,1960-12-22,7.8,562.0,4.0,1.0,,,1960.0,4.0
2847,2847,3809,What About Bob? (1991),35000000.0,63710000.0,99.0,1991-05-17,6.874,883.0,3.271428571428572,35.0,0.9102589898327996,,1991.0,1.0
2848,2848,3810,White Sands (1992),22000000.0,9011574.0,101.0,1992-04-24,5.884,173.0,3.0,3.0,0.0,,1992.0,3.0
2849,2849,3811,Breaker Morant (1980),1000000.0,8200000.0,107.0,1980-06-11,7.087,156.0,3.928571428571429,7.0,0.607492896293956,court,1980.0,4.0
2850,2850,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),2000000.0,18016290.0,88.0,1972-08-06,6.521,977.0,3.458333333333333,12.0,0.9876126709792598,,1972.0,1.0
2851,2851,3813,Interiors (1978),3100000.0,10432366.0,93.0,1978-08-02,6.845,377.0,4.166666666666667,3.0,0.7637626158259733,,1978.0,4.0
2852,2852,3814,Love and Death (1975),3000000.0,20173742.0,85.0,1975-06-10,7.49,954.0,4.222222222222222,9.0,0.8700255424092124,,1975.0,1.0
2853,2853,3816,"Official Story, The (La historia oficial) (1985)",0.0,0.0,112.0,1985-04-03,7.463,200.0,4.0,1.0,,missing children,1985.0,4.0
2854,2854,3819,Tampopo (1985),1500000.0,0.0,115.0,1985-11-23,7.815,410.0,4.0,3.0,1.0,,1985.0,1.0
2855,2855,3821,Nutty Professor II: The Klumps (2000),84000000.0,123307945.0,106.0,2000-07-27,5.019,1373.0,2.28125,16.0,0.9994790309622976,,2000.0,1.0
2856,2856,3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",0.0,0.0,90.0,1999-03-31,7.028,218.0,4.125,4.0,0.6291528696058958,,1999.0,4.0
2857,2857,3823,Wonderland (1999),0.0,0.0,108.0,1999-05-13,6.4,34.0,4.0,2.0,0.0,,1999.0,4.0
2858,2858,3824,Autumn in New York (2000),65000000.0,90726668.0,97.0,2000-08-11,6.115,750.0,2.409090909090909,11.0,1.338248516124375,,2000.0,4.0
2859,2859,3825,Coyote Ugly (2000),45000000.0,113900000.0,100.0,2000-07-30,6.265,2229.0,2.7413793103448274,29.0,1.1620539824500746,,2000.0,1.0
2860,2860,3826,Hollow Man (2000),95000000.0,190213455.0,112.0,2000-08-04,5.956,2688.0,2.2948717948717947,39.0,1.0177241684911016,,2000.0,3.0
2861,2861,3827,Space Cowboys (2000),65000000.0,128900000.0,130.0,2000-08-04,6.4,1474.0,2.891304347826087,23.0,0.8112353337955753,,2000.0,1.0
2862,2862,3830,Psycho Beach Party (2000),1500000.0,268117.0,95.0,2000-08-06,5.701,102.0,1.5,2.0,1.4142135623730951,,2000.0,3.0
2863,2863,3831,Saving Grace (2000),10000000.0,26330482.0,91.0,2000-01-24,6.526,431.0,3.909090909090909,11.0,0.8312094145936335,,2000.0,1.0
2864,2864,3832,"Black Sabbath (Tre volti della paura, I) (1963)",0.0,0.0,95.0,1963-08-17,7.2,478.0,4.0,1.0,,,1963.0,3.0
2865,2865,3833,"Brain That Wouldn't Die, The (1962)",62000.0,0.0,82.0,1962-02-25,4.7,135.0,1.5,2.0,0.7071067811865476,,1962.0,3.0
2866,2866,3834,Bronco Billy (1980),6500000.0,24300000.0,116.0,1980-06-11,6.3,282.0,3.0,2.0,0.0,,1980.0,1.0
2867,2867,3835,"Crush, The (1993)",6000000.0,13609396.0,88.0,1993-04-02,6.6,532.0,2.1666666666666665,6.0,0.9309493362512627,,1993.0,3.0
2868,2868,3836,Kelly's Heroes (1970),4000000.0,5200000.0,144.0,1970-06-22,7.34,782.0,4.133333333333334,15.0,0.7432233529572064,,1970.0,1.0
2869,2869,3837,Phantasm II (1988),3000000.0,7282851.0,97.0,1988-07-08,6.2,379.0,2.5,3.0,2.179449471770337,,1988.0,3.0
2870,2870,3838,Phantasm III: Lord of the Dead (1994),2500000.0,0.0,91.0,1994-05-06,5.8,277.0,2.0,1.0,,,1994.0,3.0
2871,2871,3839,Phantasm IV: Oblivion (1998),650000.0,0.0,90.0,1998-07-31,5.246,224.0,1.6666666666666667,3.0,0.5773502691896257,,1998.0,3.0
2872,2872,3840,Pumpkinhead (1988),3500000.0,4400000.0,86.0,1988-06-09,6.379,529.0,2.4,5.0,1.1401754250991378,,1988.0,3.0
2873,2873,3841,Air America (1990),35000000.0,57661269.0,112.0,1990-08-10,5.815,641.0,2.833333333333333,6.0,1.2110601416389966,,1990.0,1.0
2874,2874,3843,Sleepaway Camp (1983),350000.0,11000000.0,85.0,1983-11-18,6.29,758.0,2.375,4.0,1.25,,1983.0,3.0
2875,2875,3844,Steel Magnolias (1989),15000000.0,95904091.0,118.0,1989-11-15,7.191,705.0,3.333333333333333,9.0,0.9013878188659972,diabetes,1989.0,4.0
2876,2876,3845,And God Created Woman (Et Dieu... créa la femme) (1956),300000.0,33000000.0,91.0,1956-11-28,6.1,252.0,4.0,1.0,,,1956.0,4.0
2877,2877,3846,Easy Money (1983),0.0,29300000.0,95.0,1983-08-19,6.004,137.0,3.625,4.0,1.25,,1983.0,1.0
2878,2878,3847,"Ilsa, She Wolf of the SS (1974)",0.0,0.0,96.0,1975-10-01,5.959,374.0,2.0,1.0,,,1975.0,3.0
2879,2879,3849,The Spiral Staircase (1945),750000.0,2800000.0,83.0,1946-01-26,7.06,265.0,4.0,2.0,0.0,disability,1946.0,3.0
2880,2880,3851,I'm the One That I Want (2000),0.0,0.0,96.0,2000-07-01,7.875,16.0,5.0,1.0,,,2000.0,1.0
2881,2881,3852,"Tao of Steve, The (2000)",0.0,4406030.0,87.0,2000-08-04,6.053,85.0,3.3846153846153846,13.0,0.9607689228305228,,2000.0,1.0
2882,2882,3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",0.0,0.0,80.0,1999-09-04,6.236,72.0,4.75,2.0,0.3535533905932738,,1999.0,4.0
2883,2883,3857,Bless the Child (2000),40000000.0,40443010.0,103.0,2000-08-11,5.3,301.0,4.0,1.0,,,2000.0,3.0
2884,2884,3858,Cecil B. DeMented (2000),10000000.0,1961544.0,88.0,2000-08-02,6.4,291.0,3.5,5.0,1.3228756555322954,,2000.0,1.0
2885,2885,3859,"Eyes of Tammy Faye, The (2000)",0.0,0.0,79.0,2000-01-25,6.182,22.0,3.75,2.0,0.3535533905932738,In Netflix queue televangelist,2000.0,
2886,2886,3861,"Replacements, The (2000)",50000000.0,50054511.0,118.0,2000-08-11,6.686,1044.0,2.6842105263157894,19.0,0.853270282758398,,2000.0,1.0
2887,2887,3862,About Adam (2000),0.0,802951.0,105.0,2001-01-19,5.2,122.0,3.75,2.0,0.3535533905932738,,2001.0,1.0
2888,2888,3863,"Cell, The (2000)",33000000.0,104155843.0,107.0,2000-08-18,6.267,1656.0,3.0444444444444443,45.0,1.0756722117219106,,2000.0,3.0
2889,2889,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),8300000.0,25000000.0,107.0,1999-12-11,6.9,293.0,2.1,5.0,1.1401754250991378,,1999.0,5.0
2890,2890,3865,"Original Kings of Comedy, The (2000)",13000000.0,38251106.0,115.0,2000-08-18,6.409,66.0,3.25,4.0,0.957427107756338,,2000.0,1.0
2891,2891,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",12000000.0,152356177.0,86.0,1988-12-02,7.269,4327.0,3.4047619047619047,42.0,0.9578819065031136,,1988.0,1.0
2892,2892,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",23000000.0,192030411.0,91.0,1991-06-28,6.803,2635.0,3.423076923076923,26.0,0.96635715646243,,1991.0,1.0
2893,2893,3870,Our Town (1940),0.0,0.0,90.0,1940-05-24,5.7,34.0,3.0,1.0,,,1940.0,4.0
2894,2894,3871,Shane (1953),3100000.0,20000000.0,118.0,1953-04-23,7.344,665.0,3.9,5.0,0.4183300132670378,,1953.0,4.0
2895,2895,3872,"Suddenly, Last Summer (1959)",3000000.0,9000000.0,114.0,1959-12-22,7.281,306.0,3.5,1.0,,,1959.0,4.0
2896,2896,3873,Cat Ballou (1965),0.0,20666667.0,97.0,1965-06-24,6.4,269.0,3.142857142857143,7.0,0.6900655593423541,,1965.0,1.0
2897,2897,3877,Supergirl (1984),35000000.0,14296438.0,106.0,1984-07-01,5.297,643.0,2.2222222222222223,9.0,1.2018504251546631,superhero,1984.0,1.0
2898,2898,3879,"Art of War, The (2000)",40000000.0,30199105.0,117.0,2000-08-25,5.717,537.0,2.0,2.0,1.4142135623730951,,2000.0,3.0
2899,2899,3882,Bring It On (2000),28000000.0,90449929.0,98.0,2000-08-25,6.266,1817.0,2.6911764705882355,34.0,1.0445725955185583,,2000.0,1.0
2900,2900,3884,"Crew, The (2000)",0.0,0.0,88.0,2000-08-21,5.282,44.0,1.5,3.0,0.5,,2000.0,1.0
2901,2901,3888,Skipped Parts (2000),0.0,0.0,100.0,2000-06-06,6.0,71.0,4.0,1.0,,,2000.0,4.0
2902,2902,3889,Highlander: Endgame (Highlander IV) (2000),25000000.0,15843608.0,87.0,2000-09-01,4.823,446.0,2.25,6.0,0.758287544405155,,2000.0,1.0
2903,2903,3893,Nurse Betty (2000),24000000.0,29364989.0,112.0,2000-08-30,6.063,424.0,3.3421052631578947,19.0,0.6466286839993725,,2000.0,4.0
2904,2904,3894,Solas (1999),0.0,277035.0,101.0,1999-03-05,6.95,50.0,4.0,1.0,,,1999.0,4.0
2905,2905,3895,"Watcher, The (2000)",33000000.0,0.0,93.0,2000-09-08,5.108,530.0,1.5,1.0,,,2000.0,3.0
2906,2906,3896,"Way of the Gun, The (2000)",8500000.0,19125401.0,119.0,2000-09-08,6.319,477.0,3.125,8.0,0.9161253813129044,,2000.0,3.0
2907,2907,3897,Almost Famous (2000),60000000.0,47386287.0,161.0,2000-09-15,7.501,3015.0,3.867469879518072,83.0,0.765428053960011,music journalism music Rolling Stone,2000.0,4.0
2908,2908,3898,Bait (2000),35000000.0,15500000.0,119.0,2000-09-15,5.721,210.0,2.5,2.0,1.4142135623730951,,2000.0,1.0
2909,2909,3899,Circus (2000),0.0,14693.0,95.0,2000-05-05,4.9,36.0,1.0,1.0,,,2000.0,4.0
2910,2910,3900,Crime and Punishment in Suburbia (2000),0.0,26394.0,100.0,2000-08-25,5.7,55.0,4.0,1.0,,,2000.0,1.0
2911,2911,3901,Duets (2000),0.0,0.0,112.0,2000-09-09,5.65,152.0,3.25,2.0,0.3535533905932738,,2000.0,1.0
2912,2912,3906,Under Suspicion (2000),25000000.0,1308242.0,106.0,2000-08-24,6.116,507.0,2.5,2.0,0.7071067811865476,,2000.0,3.0
2913,2913,3908,Urban Legends: Final Cut (2000),14000000.0,38574362.0,98.0,2000-09-22,4.9,509.0,1.5,3.0,0.8660254037844386,,2000.0,3.0
2914,2914,3909,Woman on Top (2000),8000000.0,10194274.0,92.0,2000-09-22,6.1,244.0,2.0,4.0,0.816496580927726,,2000.0,1.0
2915,2915,3910,Dancer in the Dark (2000),12500000.0,40061153.0,134.0,2000-09-01,7.86,1938.0,3.975,20.0,0.9797287487119238,blindness factory,2000.0,4.0
2916,2916,3911,Best in Show (2000),0.0,0.0,89.0,2000-09-29,6.86,636.0,3.688679245283019,53.0,0.861720188692025,satire Dogs,2000.0,1.0
2917,2917,3912,Beautiful (2000),14000000.0,3200000.0,112.0,2000-09-10,5.755,47.0,2.5,2.0,2.1213203435596424,,2000.0,1.0
2918,2918,3914,"Broken Hearts Club, The (2000)",1000000.0,1744858.0,96.0,2000-02-01,6.245,92.0,4.0,1.0,,,2000.0,4.0
2919,2919,3915,Girlfight (2000),1000000.0,1700000.0,110.0,2000-05-01,6.503,189.0,3.6666666666666665,6.0,0.816496580927726,,2000.0,4.0
2920,2920,3916,Remember the Titans (2000),30000000.0,136700000.0,113.0,2000-09-29,7.642,2851.0,3.7439024390243913,41.0,0.9754611167257784,,2000.0,4.0
2921,2921,3917,Hellraiser (1987),1000000.0,14580380.0,94.0,1987-09-11,6.875,2790.0,3.3666666666666667,15.0,0.990430401872025,,1987.0,3.0
2922,2922,3918,Hellbound: Hellraiser II (1988),3000000.0,12090735.0,97.0,1988-12-23,6.412,1215.0,3.2777777777777777,9.0,1.301708279317776,,1988.0,3.0
2923,2923,3919,Hellraiser III: Hell on Earth (1992),5000000.0,12534961.0,90.0,1992-09-11,5.66,821.0,2.5,1.0,,,1992.0,3.0
2924,2924,3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",0.0,810455.0,144.0,1993-09-01,6.9,175.0,4.0,1.0,,,1993.0,1.0
2925,2925,3922,Bikini Beach (1964),0.0,0.0,99.0,1964-07-22,5.5,27.0,1.0,1.0,,,1964.0,1.0
2926,2926,3925,Stranger Than Paradise (1984),100000.0,2436000.0,89.0,1984-10-01,7.138,587.0,3.9166666666666665,6.0,1.4288690166235207,,1984.0,1.0
2927,2927,3926,Voyage to the Bottom of the Sea (1961),1580000.0,7000000.0,105.0,1961-07-12,5.615,135.0,3.0,1.0,,,1961.0,1.0
2928,2928,3927,Fantastic Voyage (1966),5115000.0,12000000.0,100.0,1966-08-24,6.7,474.0,2.6666666666666665,6.0,0.816496580927726,,1966.0,1.0
2929,2929,3928,Abbott and Costello Meet Frankenstein (1948),800000.0,4812444.0,82.0,1948-06-01,7.099,343.0,3.75,4.0,0.8660254037844386,,1948.0,1.0
2930,2930,3929,"Bank Dick, The (1940)",0.0,0.0,72.0,1940-11-29,6.488,126.0,2.5,2.0,0.7071067811865476,,1940.0,1.0
2931,2931,3930,"Creature from the Black Lagoon, The (1954)",0.0,1300000.0,65.0,1954-03-05,6.814,840.0,2.125,4.0,0.8539125638299666,,1954.0,1.0
2932,2932,3932,"Invisible Man, The (1933)",328000.0,27105.0,71.0,1933-10-31,7.504,922.0,3.5,2.0,0.7071067811865476,invisibility,1933.0,3.0
2933,2933,3933,"Killer Shrews, The (1959)",123000.0,1000000.0,69.0,1959-06-25,4.423,91.0,0.5,1.0,,,1959.0,3.0
2934,2934,3937,Runaway (1984),8000000.0,6770587.0,99.0,1984-12-14,5.556,277.0,2.625,4.0,1.1086778913041726,,1984.0,3.0
2935,2935,3938,"Slumber Party Massacre, The (1982)",220000.0,3600000.0,76.0,1982-09-10,5.6,383.0,2.75,2.0,1.0606601717798212,,1982.0,3.0
2936,2936,3939,Slumber Party Massacre II (1987),0.0,0.0,85.0,1987-10-16,5.1,187.0,5.0,1.0,,,1987.0,3.0
2937,2937,3940,Slumber Party Massacre III (1990),350000.0,1242995.0,87.0,1990-09-07,4.921,108.0,5.0,1.0,,,1990.0,3.0
2938,2938,3941,Sorority House Massacre (1986),0.0,0.0,74.0,1986-10-01,4.7,120.0,5.0,1.0,,,1986.0,3.0
2939,2939,3942,Sorority House Massacre II (1990),0.0,0.0,80.0,1990-10-05,5.3,69.0,5.0,1.0,,,1990.0,3.0
2940,2940,3943,Bamboozled (2000),10000000.0,2463650.0,136.0,2000-10-06,6.2,149.0,2.9375,8.0,1.1783008347374015,,2000.0,1.0
2941,2941,3945,Digimon: The Movie (2000),5500000.0,16600000.0,85.0,2000-10-06,6.512,288.0,3.0,1.0,,,2000.0,1.0
2942,2942,3946,Get Carter (2000),63600000.0,19412993.0,102.0,2000-10-06,5.183,628.0,2.5,5.0,1.118033988749895,,2000.0,3.0
2943,2943,3947,Get Carter (1971),1814462.0,0.0,112.0,1971-02-03,7.0,539.0,3.333333333333333,3.0,0.7637626158259733,,1971.0,4.0
2944,2944,3948,Meet the Parents (2000),55000000.0,330444045.0,108.0,2000-10-06,6.692,6248.0,3.417582417582417,91.0,0.9317359433508337,comedy Robert De Niro,2000.0,1.0
2945,2945,3949,Requiem for a Dream (2000),4500000.0,7390108.0,101.0,2000-10-06,8.011,10717.0,3.921875,96.0,1.091421393364972,drug abuse depressing psychology,2000.0,4.0
2946,2946,3950,Tigerland (2000),10000000.0,148701.0,100.0,2000-10-06,6.596,594.0,3.5625,8.0,0.6781013409302687,,2000.0,4.0
2947,2947,3951,Two Family House (2000),0.0,0.0,104.0,2000-01-21,6.125,20.0,5.0,1.0,,In Netflix queue,2000.0,4.0
2948,2948,3952,"Contender, The (2000)",20000000.0,22428990.0,126.0,2000-10-13,6.656,257.0,3.071428571428572,7.0,0.8380817098475258,,2000.0,3.0
2949,2949,3953,Dr. T and the Women (2000),23000000.0,22844291.0,110.0,2000-09-13,4.901,344.0,2.125,4.0,0.6291528696058959,,2000.0,1.0
2950,2950,3955,"Ladies Man, The (2000)",24000000.0,13700000.0,84.0,2000-10-13,5.345,148.0,1.5833333333333333,6.0,0.6645800679125629,,2000.0,1.0
2951,2951,3957,Billy Jack (1971),800000.0,0.0,114.0,1971-05-01,5.941,77.0,2.6666666666666665,3.0,0.5773502691896258,,1971.0,4.0
2952,2952,3958,Billy Jack Goes to Washington (1977),0.0,0.0,155.0,1977-04-16,6.3,11.0,2.0,1.0,,,1977.0,4.0
2953,2953,3959,"Time Machine, The (1960)",750000.0,5902.0,103.0,1960-05-25,7.351,885.0,3.625,8.0,0.8762745818846641,,1960.0,5.0
2954,2954,3962,Ghoulies II (1987),0.0,0.0,90.0,1987-07-31,5.475,157.0,1.5,1.0,,,1987.0,1.0
2955,2955,3963,"Unsinkable Molly Brown, The (1964)",0.0,11070559.0,128.0,1964-06-11,5.5,44.0,3.75,2.0,0.3535533905932738,,1964.0,
2956,2956,3964,"Adventures of Ichabod and Mr. Toad, The (1949)",0.0,3250000.0,68.0,1949-10-05,6.516,668.0,3.0,3.0,0.5,,1949.0,1.0
2957,2957,3965,"Strange Love of Martha Ivers, The (1946)",0.0,3250000.0,115.0,1946-08-19,7.1,182.0,3.5,1.0,,,1946.0,4.0
