movieId,title,genres,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags
2378,Police Academy (1984),Comedy,4500000.0,81198894.0,97.0,1984-03-22,6.694,2902.0,3.022727272727273,22.0,1.0743466755292628,
2379,Police Academy 2: Their First Assignment (1985),Comedy,7600000.0,55600000.0,84.0,1985-03-28,6.078,1682.0,2.4583333333333335,12.0,1.2873216263610932,
2380,Police Academy 3: Back in Training (1986),Comedy,12000000.0,107600000.0,84.0,1986-03-20,5.803,1327.0,2.3,10.0,1.3581032524975576,
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,17000000.0,76800000.0,87.0,1987-04-02,5.515,1244.0,2.142857142857143,7.0,1.546886273407694,
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,14000000.0,19510371.0,90.0,1988-03-17,5.222,981.0,2.5,5.0,1.5811388300841898,
2383,Police Academy 6: City Under Siege (1989),Comedy,15000000.0,33200000.0,83.0,1989-03-09,5.143,921.0,1.5,4.0,0.9128709291752769,
2384,Babe: Pig in the City (1998),Adventure,90000000.0,69100000.0,96.0,1998-11-25,5.655,1301.0,2.7758620689655173,29.0,1.2996304893572614,
2385,Home Fries (1998),Comedy,15000000.0,10443316.0,93.0,1998-11-25,5.1,105.0,2.3333333333333335,3.0,0.5773502691896258,
2387,Very Bad Things (1998),Comedy,30000000.0,9898412.0,96.0,1998-09-11,6.262,673.0,3.4375,16.0,1.1672617529928753,dark comedy dark humor
2388,Steam: The Turkish Bath (Hamam) (1997),Drama,0.0,384793.0,94.0,1997-05-09,6.61,146.0,4.0,1.0,,
2389,Psycho (1998),Crime,25000000.0,37100000.0,100.0,1998-12-04,5.139,1025.0,1.8888888888888888,9.0,0.8579691784155834,
2390,Little Voice (1998),Comedy,0.0,0.0,97.0,1998-11-05,6.5,196.0,3.9285714285714284,7.0,0.8380817098475258,In Netflix queue
2391,"Simple Plan, A (1998)",Crime,17000000.0,16316273.0,121.0,1998-12-11,7.205,1033.0,3.7954545454545454,22.0,0.8403385217689542,heist
2392,Jack Frost (1998),Children,27000000.0,34562925.0,100.0,1998-11-15,6.026,1212.0,1.9375,8.0,0.7288689868556626,
2393,Star Trek: Insurrection (1998),Action,70000000.0,112587658.0,93.0,1998-12-11,6.439,1315.0,3.1515151515151514,33.0,1.100318480066457,cameo:Whoopi Goldberg space opera Star Trek
2394,"Prince of Egypt, The (1998)",Animation,70000000.0,218613188.0,99.0,1998-12-16,7.3,4213.0,3.5,25.0,0.9464847243000456,Bible Moses
2395,Rushmore (1998),Comedy,9000000.0,17096053.0,89.0,1998-12-11,7.4,2655.0,3.544642857142857,56.0,1.1570997667141198,
2396,Shakespeare in Love (1998),Comedy,25000000.0,289317794.0,123.0,1998-12-11,6.84,3146.0,3.777173913043478,92.0,1.0360643262380964,England
2398,Miracle on 34th Street (1947),Comedy,630000.0,2700000.0,96.0,1947-06-04,7.368,819.0,4.0588235294117645,17.0,0.7882407813680823,
2399,Santa Claus: The Movie (1985),Adventure,50000000.0,23717291.0,107.0,1985-10-29,6.264,280.0,2.25,4.0,0.49999999999999994,
2400,Prancer (1989),Children,0.0,0.0,99.0,1989-11-17,6.02,101.0,3.0,2.0,0.0,
2401,Pale Rider (1985),Western,6900000.0,41400000.0,113.0,1985-06-28,7.167,1164.0,3.8125,8.0,0.7529703086538577,
2402,Rambo: First Blood Part II (1985),Action,44000000.0,300400432.0,96.0,1985-05-21,6.657,4208.0,2.6578947368421053,19.0,1.0678721258619792,
2403,First Blood (Rambo: First Blood) (1982),Action,15000000.0,125212904.0,97.0,1982-10-22,7.5,6717.0,3.55,30.0,0.9130283071488925,
2404,Rambo III (1988),Action,63000000.0,189015611.0,100.0,1988-05-24,6.197,3391.0,1.9166666666666667,12.0,0.6685579234215214,
2405,"Jewel of the Nile, The (1985)",Action,25000000.0,96800000.0,102.0,1985-08-01,6.209,1239.0,2.8095238095238093,21.0,0.8135752957807667,
2406,Romancing the Stone (1984),Action,10000000.0,86572238.0,106.0,1984-03-30,6.756,1986.0,3.4537037037037037,54.0,0.6954604726673023,
2407,Cocoon (1985),Comedy,17500000.0,85300000.0,117.0,1985-06-21,6.63,1371.0,3.2674418604651163,43.0,0.7586708082883098,
2408,Cocoon: The Return (1988),Comedy,17500000.0,25000000.0,110.0,1988-09-13,6.485,1010.0,2.3333333333333335,9.0,0.8660254037844387,
2409,Rocky II (1979),Action,7000000.0,85187855.0,119.0,1979-06-15,7.288,4688.0,3.1923076923076925,26.0,1.0961470984947512,
2410,Rocky III (1982),Action,17000000.0,125052898.0,99.0,1982-05-28,6.899,4403.0,2.7291666666666665,24.0,0.9666073195175625,boxing
2411,Rocky IV (1985),Action,31000000.0,300473716.0,91.0,1985-11-21,7.1,4704.0,2.706896551724138,29.0,1.1379590233906738,boxing
2412,Rocky V (1990),Action,42000000.0,119946358.0,104.0,1990-11-16,5.781,3393.0,1.9411764705882353,17.0,0.747545001596402,boxing
2413,Clue (1985),Comedy,15000000.0,14647963.0,94.0,1985-12-13,7.213,1897.0,3.388888888888889,18.0,0.5829830881301374,
2414,Young Sherlock Holmes (1985),Action,18000000.0,63700000.0,104.0,1985-12-04,6.7,683.0,3.3636363636363638,11.0,0.5045249791095129,
2415,Violets Are Blue... (1986),Drama,0.0,0.0,88.0,1986-04-04,4.8,20.0,3.0,1.0,,
2416,Back to School (1986),Comedy,11000000.0,91258000.0,96.0,1986-06-13,6.341,478.0,2.90625,16.0,0.8797490172391972,
2417,Heartburn (1986),Comedy,15000000.0,52600000.0,113.0,1986-07-25,6.0,205.0,1.0,1.0,,
2418,Nothing in Common (1986),Comedy,12000000.0,32324557.0,118.0,1986-07-29,5.835,133.0,2.75,6.0,0.987420882906575,
2419,Extremities (1986),Drama,0.0,13418091.0,89.0,1986-08-22,6.1,95.0,3.75,2.0,0.3535533905932738,
2420,"Karate Kid, The (1984)",Drama,8000000.0,91138075.0,126.0,1984-06-22,7.215,4579.0,3.5657894736842106,38.0,0.7812935620856428,martial arts
2421,"Karate Kid, Part II, The (1986)",Action,13000000.0,115103979.0,113.0,1986-06-18,6.336,2408.0,2.7758620689655173,29.0,0.9690404578071007,martial arts
2422,"Karate Kid, Part III, The (1989)",Action,12500000.0,38956288.0,112.0,1989-06-16,5.93,1776.0,1.75,14.0,0.672252242036482,martial arts
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,27000000.0,74542088.0,97.0,1989-11-30,7.236,2628.0,3.566666666666667,30.0,1.142692927446732,christmas
2424,You've Got Mail (1998),Comedy,65000000.0,250800000.0,119.0,1998-12-18,6.7,3545.0,3.12,50.0,1.1045361017187263,e-mail remake
2425,"General, The (1998)",Crime,0.0,1214198.0,124.0,1998-05-01,6.702,121.0,4.0,2.0,0.0,
2427,"Thin Red Line, The (1998)",Action,52000000.0,98126565.0,170.0,1998-12-23,7.445,3209.0,3.3,35.0,1.4152530432649097,
2428,"Faculty, The (1998)",Horror,15000000.0,40283321.0,104.0,1998-12-25,6.561,2170.0,2.4782608695652173,23.0,0.9472239447886797,
2429,Mighty Joe Young (1998),Action,90000000.0,0.0,114.0,1998-12-25,6.3,856.0,2.8,5.0,1.0954451150103321,
2430,Mighty Joe Young (1949),Adventure,1800000.0,1950000.0,94.0,1949-07-13,6.4,121.0,2.8333333333333335,6.0,0.752772652709081,
2431,Patch Adams (1998),Comedy,50000000.0,202292902.0,115.0,1998-12-25,7.306,3382.0,3.3703703703703702,27.0,1.1651394154992172,doctors bad
2432,Stepmom (1998),Drama,50000000.0,159710793.0,125.0,1998-12-25,7.149,1522.0,3.0833333333333335,6.0,1.241638702145945,
2433,"Civil Action, A (1998)",Drama,70000000.0,56709981.0,118.0,1998-12-25,6.462,475.0,3.0454545454545454,11.0,0.650174801670499,
2435,Hurlyburly (1998),Drama,4000000.0,1808004.0,122.0,1998-12-25,5.495,105.0,4.0,1.0,,
2436,Tea with Mussolini (1999),Comedy,12000000.0,21001563.0,117.0,1999-03-25,6.4,154.0,4.25,6.0,0.8803408430829506,
2439,Affliction (1997),Drama,6000000.0,6330054.0,114.0,1998-02-12,6.329,304.0,3.1666666666666665,3.0,0.7637626158259734,
2442,Hilary and Jackie (1998),Drama,0.0,0.0,125.0,1998-12-30,6.491,110.0,3.8333333333333335,3.0,0.28867513459481287,In Netflix queue
2443,Playing by Heart (1998),Drama,20000000.0,3970078.0,121.0,1998-12-30,6.6,243.0,3.375,8.0,0.8762745818846642,
2445,At First Sight (1999),Drama,0.0,0.0,129.0,1999-01-15,5.99,250.0,2.6875,8.0,0.7039429765866795,
2446,In Dreams (1999),Horror,30000000.0,12017369.0,105.0,1999-01-15,5.487,194.0,2.0,2.0,0.0,
2447,Varsity Blues (1999),Comedy,0.0,0.0,106.0,1999-01-15,6.131,449.0,3.2666666666666666,15.0,1.0327955589886444,
2448,Virus (1999),Horror,75000000.0,30700000.0,100.0,1999-01-14,5.402,661.0,2.6666666666666665,3.0,1.0408329997330663,
2450,Howard the Duck (1986),Adventure,37000000.0,38000000.0,111.0,1986-08-01,5.427,1089.0,2.15625,16.0,1.2479149276559949,
2451,"Gate, The (1987)",Horror,2500000.0,13539458.0,85.0,1987-04-21,6.1,408.0,3.0,1.0,,
2453,"Boy Who Could Fly, The (1986)",Drama,0.0,7177431.0,107.0,1986-08-15,6.29,143.0,2.1666666666666665,3.0,0.7637626158259733,
2454,"Fly, The (1958)",Horror,700000.0,3000000.0,94.0,1958-07-16,7.02,588.0,3.3846153846153846,13.0,0.6504436355879907,
2455,"Fly, The (1986)",Drama,15000000.0,60629159.0,96.0,1986-08-15,7.427,4822.0,3.383720930232558,43.0,0.8986577908345785,
2456,"Fly II, The (1989)",Horror,16500000.0,38900000.0,105.0,1989-02-10,5.7,706.0,2.2777777777777777,9.0,0.97182531580755,
2457,Running Scared (1986),Action,0.0,38500726.0,106.0,1986-06-27,6.0,231.0,3.5625,8.0,0.9797047660246574,
2458,Armed and Dangerous (1986),Comedy,12000000.0,15945534.0,88.0,1986-08-15,5.656,199.0,2.75,8.0,0.8864052604279183,
2459,"Texas Chainsaw Massacre, The (1974)",Horror,140000.0,30922680.0,83.0,1974-10-11,7.3,3691.0,3.269230769230769,13.0,1.284772752529032,
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,4500000.0,8027706.0,100.0,1986-08-22,5.655,981.0,2.0,3.0,1.0,
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,600000.0,185898.0,94.0,1995-09-22,4.585,732.0,3.0,1.0,,
2463,Ruthless People (1986),Comedy,11000000.0,71600000.0,93.0,1986-06-26,6.6,432.0,3.3214285714285716,14.0,0.9528730413685933,kidnapping
2465,Deadly Friend (1986),Horror,0.0,8988731.0,91.0,1986-10-10,6.138,260.0,1.5,3.0,0.5,
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime,18000000.0,77200000.0,131.0,1986-09-24,7.489,3240.0,3.75,18.0,0.7524469885568253,religion
2468,Jumpin' Jack Flash (1986),Action,18000000.0,29844101.0,100.0,1986-10-09,6.085,382.0,2.5,15.0,0.7559289460184544,
2469,Peggy Sue Got Married (1986),Comedy,18000000.0,41382841.0,103.0,1986-10-10,6.112,637.0,3.2142857142857144,7.0,1.14953406710222,
2470,Crocodile Dundee (1986),Adventure,5000000.0,328203506.0,95.0,1986-09-26,6.421,2051.0,3.175438596491228,57.0,0.9087433831070529,Australia
2471,Crocodile Dundee II (1988),Action,14000000.0,239606210.0,110.0,1988-05-19,5.87,1187.0,2.4791666666666665,24.0,1.2809572394406312,Australia
2472,Tough Guys (1986),Comedy,10000000.0,21458229.0,104.0,1986-10-03,6.0,145.0,3.0,3.0,1.0,
2473,Soul Man (1986),Comedy,4500000.0,35000000.0,104.0,1986-10-24,5.272,160.0,2.5625,8.0,0.4955156044825575,
2474,"Color of Money, The (1986)",Drama,13800000.0,52293982.0,119.0,1986-10-17,6.851,1470.0,3.5,13.0,0.7071067811865475,
2475,52 Pick-Up (1986),Action,0.0,5186646.0,110.0,1986-11-07,6.011,139.0,3.6666666666666665,3.0,1.5275252316519468,
2476,Heartbreak Ridge (1986),Action,15000000.0,42700000.0,130.0,1986-12-05,6.885,1087.0,3.75,12.0,0.7537783614444091,
2477,Firewalker (1986),Adventure,8000000.0,11949484.0,105.0,1986-11-21,5.286,192.0,3.3333333333333335,3.0,1.5275252316519465,
2478,¡Three Amigos! (1986),Comedy,25000000.0,39200000.0,103.0,1986-12-12,6.325,1098.0,3.1346153846153846,26.0,0.9440094523646709,
2481,My Name Is Joe (1998),Drama,0.0,0.0,105.0,1998-05-15,7.238,206.0,4.0,1.0,,
2482,Still Crazy (1998),Comedy,0.0,524864.0,92.0,1998-10-30,6.8,117.0,3.0,2.0,0.0,
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure,0.0,4367497.0,103.0,1995-10-20,7.253,592.0,3.5,1.0,,
2485,She's All That (1999),Comedy,10000000.0,103166989.0,95.0,1999-01-29,6.3,2210.0,2.8448275862068964,29.0,1.0445731209092584,
2488,Peeping Tom (1960),Drama,150000.0,83957.0,100.0,1960-04-07,7.441,877.0,3.0,3.0,2.29128784747792,
2490,Payback (1999),Action,90000000.0,161626121.0,101.0,1999-02-05,6.819,1946.0,3.422222222222222,45.0,0.9883155754958418,
2491,Simply Irresistible (1999),Comedy,6000000.0,4398989.0,96.0,1999-02-05,5.4,248.0,3.6,5.0,1.08397416943394,food
2492,20 Dates (1998),Comedy,0.0,0.0,87.0,1998-01-01,5.0,8.0,3.0,7.0,1.4142135623730951,
2493,"Harmonists, The (1997)",Drama,0.0,244523.0,97.0,1997-12-25,6.7,64.0,4.0,1.0,,
2494,"Last Days, The (1998)",Documentary,0.0,421432.0,87.0,1998-10-23,7.463,95.0,4.0,2.0,0.0,Holocaust Hungary
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation,0.0,0.0,72.0,1973-12-01,7.634,1068.0,4.0,3.0,1.3228756555322954,
2496,Blast from the Past (1999),Comedy,35000000.0,40263020.0,98.0,1999-02-12,6.768,1182.0,3.108695652173913,23.0,0.878486841355511,
2497,Message in a Bottle (1999),Romance,80000000.0,118880016.0,126.0,1999-02-22,6.266,813.0,2.9166666666666665,6.0,1.0206207261596576,
2498,My Favorite Martian (1999),Comedy,65000000.0,36850101.0,93.0,1999-02-11,5.642,338.0,2.1,5.0,0.7416198487095663,
2500,Jawbreaker (1999),Comedy,3000000.0,3100000.0,83.0,1999-01-30,6.4,571.0,2.0,7.0,1.1180339887498947,
2501,October Sky (1999),Drama,25000000.0,34698685.0,108.0,1999-02-19,7.671,1381.0,3.75,30.0,0.7960029457578485,
2502,Office Space (1999),Comedy,10000000.0,12800000.0,90.0,1999-02-19,7.369,3283.0,4.090425531914893,94.0,0.8097615670493038,stapler workplace
2503,"Apple, The (Sib) (1998)",Drama,0.0,0.0,85.0,1998-05-27,6.3,54.0,4.0,1.0,,
2504,200 Cigarettes (1999),Comedy,6000000.0,6852450.0,101.0,1999-02-26,5.793,176.0,3.1666666666666665,6.0,0.752772652709081,
2505,8MM (1999),Drama,40000000.0,96618699.0,119.0,1999-02-26,6.468,2190.0,2.9444444444444446,18.0,0.8555852638929972,Nicolas Cage
2506,"Other Sister, The (1999)",Comedy,35000000.0,0.0,130.0,1999-02-26,6.327,173.0,3.3333333333333335,6.0,1.0801234497346432,disability
2511,"Long Goodbye, The (1973)",Crime,1700000.0,959000.0,122.0,1973-03-08,7.403,733.0,4.666666666666667,3.0,0.5773502691896258,
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,0.0,0.0,121.0,1983-04-29,7.5,192.0,5.0,1.0,,
2513,Pet Sematary (1989),Horror,11500000.0,57500000.0,102.0,1989-04-21,6.637,2326.0,2.85,10.0,1.1559027256266468,
2514,Pet Sematary II (1992),Comedy,8000000.0,17092453.0,100.0,1992-08-28,5.5,586.0,1.8333333333333333,3.0,1.1547005383792517,
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,900000.0,6980986.0,92.0,1992-01-29,4.752,270.0,1.75,2.0,0.3535533905932738,
2516,Children of the Corn III (1994),Horror,0.0,0.0,90.0,1995-09-12,4.747,223.0,1.0,1.0,,
2517,Christine (1983),Horror,9700000.0,21200000.0,110.0,1983-12-09,6.869,2173.0,2.95,10.0,1.1167910378500636,Stephen King
2518,Night Shift (1982),Comedy,8100000.0,21095683.0,106.0,1982-07-30,6.036,225.0,3.05,10.0,1.0124228365658294,
2520,Airport (1970),Drama,10000000.0,100489151.0,136.0,1970-03-25,6.5,426.0,2.1666666666666665,3.0,1.0408329997330663,
2521,Airport 1975 (1974),Action,3000000.0,102985152.0,107.0,1974-10-18,5.7,284.0,3.5,2.0,0.7071067811865476,
2522,Airport '77 (1977),Drama,6000000.0,91100000.0,113.0,1977-03-11,5.589,316.0,3.25,4.0,1.2583057392117918,
2523,Rollercoaster (1977),Drama,9000000.0,8200000.0,119.0,1977-06-10,5.967,151.0,2.5,2.0,0.7071067811865476,
2524,"Towering Inferno, The (1974)",Action,14000000.0,116000000.0,165.0,1974-12-14,7.0,1006.0,3.2222222222222223,9.0,1.3254978100489054,
2525,Alligator (1980),Action,1500000.0,0.0,91.0,1980-11-14,6.106,371.0,2.0,3.0,1.0,
2526,Meteor (1979),Sci-Fi,16000000.0,12600000.0,123.0,1979-10-19,5.1,158.0,1.8333333333333333,3.0,1.2583057392117916,
2527,Westworld (1973),Action,1200000.0,10000000.0,88.0,1973-08-15,6.769,1405.0,3.4166666666666665,18.0,0.5490633736057197,
2528,Logan's Run (1976),Action,9000000.0,25000000.0,118.0,1976-06-23,6.594,1016.0,3.2291666666666665,24.0,0.7369025460119136,
2529,Planet of the Apes (1968),Action,5800000.0,32589624.0,112.0,1968-02-07,7.646,3838.0,3.8035714285714284,56.0,0.8617032363479133,twist ending
2530,Beneath the Planet of the Apes (1970),Action,3000000.0,18999718.0,95.0,1970-04-23,6.151,1428.0,2.7777777777777777,18.0,1.2032092163462902,
2531,Battle for the Planet of the Apes (1973),Action,1700000.0,8844595.0,86.0,1973-06-15,5.697,1020.0,2.7777777777777777,9.0,1.3017082793177757,
2532,Conquest of the Planet of the Apes (1972),Action,1700000.0,9700000.0,88.0,1972-06-29,6.169,1049.0,2.7916666666666665,12.0,1.1171866722289792,
2533,Escape from the Planet of the Apes (1971),Action,2500000.0,12348905.0,97.0,1971-05-20,6.38,1187.0,3.0,15.0,1.0856202966836188,
2534,Avalanche (1978),Action,6500000.0,0.0,91.0,1978-09-29,3.556,72.0,2.5,3.0,1.8027756377319946,
2535,Earthquake (1974),Action,7000000.0,79666653.0,123.0,1974-11-15,6.109,350.0,2.6666666666666665,3.0,0.5773502691896258,
2537,Beyond the Poseidon Adventure (1979),Adventure,0.0,0.0,114.0,1979-05-18,5.1,135.0,2.0,3.0,1.0,
2538,Dancemaker (1998),Documentary,0.0,0.0,98.0,1998-12-01,4.5,6.0,1.0,1.0,,
2539,Analyze This (1999),Comedy,80000000.0,176885658.0,99.0,1999-03-05,6.504,2062.0,3.095744680851064,47.0,0.8316974384036412,
2540,"Corruptor, The (1999)",Action,25000000.0,15156200.0,100.0,1999-03-12,6.052,301.0,2.5,3.0,0.5,
2541,Cruel Intentions (1999),Drama,10500000.0,76347426.0,97.0,1999-03-05,6.798,3476.0,3.225,40.0,0.9537375868735511,
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy,1350000.0,28356188.0,106.0,1998-08-28,8.099,7022.0,4.052238805970149,67.0,0.879627712049031,
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama,0.0,0.0,110.0,1998-11-18,5.32,25.0,3.0,1.0,,
2546,"Deep End of the Ocean, The (1999)",Drama,38000000.0,28121100.0,108.0,1999-03-12,6.556,521.0,3.25,2.0,1.0606601717798212,
2548,"Rage: Carrie 2, The (1999)",Horror,21000000.0,17762705.0,104.0,1999-03-12,5.642,447.0,1.8333333333333333,6.0,0.408248290463863,
2549,Wing Commander (1999),Action,30000000.0,11578022.0,100.0,1999-03-11,4.8,279.0,2.9166666666666665,6.0,0.6645800679125629,
2550,"Haunting, The (1963)",Horror,1050000.0,1020000.0,112.0,1963-03-28,7.077,697.0,4.0,7.0,0.816496580927726,ghosts
2551,Dead Ringers (1988),Drama,13000000.0,8038508.0,116.0,1988-09-23,7.118,974.0,3.6875,8.0,0.9613049166924837,
2552,My Boyfriend's Back (1993),Comedy,0.0,3335984.0,85.0,1993-08-06,5.7,91.0,1.5,2.0,0.7071067811865476,
2553,Village of the Damned (1960),Horror,200000.0,2175000.0,77.0,1960-06-16,7.2,482.0,3.0833333333333335,6.0,0.9174239296348589,evil children
2554,Children of the Damned (1963),Horror,0.0,2000000.0,90.0,1964-01-10,6.1,107.0,3.1666666666666665,3.0,1.0408329997330665,evil children
2555,Baby Geniuses (1999),Comedy,12000000.0,36450736.0,95.0,1999-03-12,4.135,404.0,1.6666666666666667,3.0,0.5773502691896257,
2557,I Stand Alone (Seul contre tous) (1998),Drama,0.0,6955.0,89.0,1999-02-17,7.401,563.0,4.5,1.0,,
2558,Forces of Nature (1999),Comedy,75000000.0,93888180.0,105.0,1999-03-12,5.4,585.0,2.3333333333333335,9.0,1.0,
2559,"King and I, The (1999)",Animation,25000000.0,12000000.0,87.0,1999-03-19,5.361,115.0,3.0,1.0,,
2560,Ravenous (1999),Horror,12000000.0,2062405.0,101.0,1999-03-16,6.852,675.0,3.0,8.0,0.9636241116594315,
2561,True Crime (1999),Crime,55000000.0,16700000.0,123.0,1999-03-19,6.52,837.0,2.75,4.0,0.5,
2563,Dangerous Beauty (1998),Drama,0.0,4553271.0,111.0,1998-02-20,7.0,290.0,4.166666666666667,3.0,1.0408329997330665,
2565,"King and I, The (1956)",Drama,4550000.0,21300000.0,133.0,1956-06-29,7.1,394.0,4.166666666666667,12.0,0.6513389472789296,Siam
2566,Doug's 1st Movie (1999),Animation,0.0,0.0,77.0,1999-03-26,5.545,101.0,2.0,2.0,1.4142135623730951,
2567,EDtv (1999),Comedy,80000000.0,35242897.0,123.0,1999-03-26,5.95,676.0,2.973684210526316,19.0,0.7541309238404149,
2568,"Mod Squad, The (1999)",Action,50000000.0,13260050.0,95.0,1999-03-26,4.3,132.0,3.1875,8.0,1.412634317254722,
2570,"Walk on the Moon, A (1999)",Drama,14000000.0,0.0,107.0,1999-01-29,6.0,108.0,3.2,5.0,0.4472135954999579,
2571,"Matrix, The (1999)",Action,63000000.0,463517383.0,135.0,1999-03-31,8.237,27316.0,4.192446043165468,278.0,0.9752425167066034,martial arts sci-fi alternate universe philosophy post apocalyptic
2572,10 Things I Hate About You (1999),Comedy,16000000.0,53478166.0,94.0,1999-03-30,7.59,8726.0,3.5277777777777777,54.0,1.047983988547331,Shakespeare sort of
2573,Tango (1998),Drama,0.0,0.0,115.0,1998-08-06,6.541,37.0,1.0,1.0,,
2574,"Out-of-Towners, The (1999)",Comedy,75000000.0,29000000.0,88.0,1999-04-02,5.8,249.0,2.0,6.0,0.8944271909999159,
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,500000.0,0.0,113.0,1998-10-16,6.858,109.0,3.75,4.0,0.9574271077563381,
2577,Metroland (1997),Comedy,0.0,0.0,94.0,1997-08-30,5.8,54.0,3.0,1.0,,
2579,Following (1998),Crime,6000.0,48482.0,68.0,1999-05-06,7.127,1788.0,3.8333333333333335,6.0,0.25819888974716115,black and white Christopher Nolan directorial debut mindfuck not linear Twist Ending black and white
2580,Go (1999),Comedy,6500000.0,28451622.0,98.0,1999-04-09,6.983,792.0,3.9615384615384617,39.0,0.8061002238246822,
2581,Never Been Kissed (1999),Comedy,25000000.0,84565230.0,103.0,1999-04-09,6.16,1557.0,2.9583333333333335,36.0,1.0781929326423911,high school
2582,Twin Dragons (Shuang long hui) (1992),Action,0.0,46861333.0,110.0,1992-01-15,6.739,416.0,3.0,3.0,1.8027756377319946,
2583,Cookie's Fortune (1999),Comedy,10000000.0,10920544.0,118.0,1999-03-24,6.341,192.0,3.875,12.0,0.956437518750037,southern US
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama,0.0,0.0,112.0,1998-09-04,7.285,265.0,4.25,2.0,0.3535533905932738,
2586,Goodbye Lover (1999),Comedy,20000000.0,0.0,96.0,1999-04-16,5.6,69.0,1.75,2.0,1.7677669529663689,
2587,Life (1999),Comedy,80000000.0,73500000.0,100.0,1999-04-16,6.663,851.0,3.25,4.0,0.9574271077563381,
2589,Friends & Lovers (1999),Comedy,0.0,94633.0,103.0,1999-04-16,4.8,29.0,3.5,1.0,,
2590,Hideous Kinky (1998),Drama,12000000.0,1263279.0,98.0,1999-02-05,6.0,95.0,2.5,1.0,,
2593,"Monster, The (Mostro, Il) (1994)",Comedy,0.0,0.0,111.0,1994-10-22,6.947,638.0,3.375,4.0,0.478713553878169,
2594,Open Your Eyes (Abre los ojos) (1997),Drama,2900000.0,370720.0,118.0,1997-12-19,7.448,1149.0,3.75,10.0,0.754615428178118,
2596,SLC Punk! (1998),Comedy,600000.0,299200.0,97.0,1998-09-24,7.1,419.0,3.7916666666666665,12.0,0.864931246172816,
2597,Lost & Found (1999),Comedy,30000000.0,6552255.0,95.0,1999-04-23,5.0,95.0,2.75,2.0,0.3535533905932738,
2598,Pushing Tin (1999),Comedy,33000000.0,8408835.0,124.0,1999-04-23,5.9,429.0,2.84,25.0,1.0380269746013346,golfing
2599,Election (1999),Comedy,25000000.0,14902041.0,103.0,1999-04-23,6.863,1156.0,3.6607142857142856,56.0,1.0664603425996029,
2600,eXistenZ (1999),Action,15000000.0,2856712.0,96.0,1999-04-14,6.787,2105.0,3.8636363636363638,22.0,0.8044788046842173,virtual reality
2605,Entrapment (1999),Crime,66000000.0,212404400.0,113.0,1999-04-29,6.231,2171.0,2.988372093023256,43.0,0.935340351174903,
2606,Idle Hands (1999),Comedy,25000000.0,4152230.0,90.0,1999-04-30,6.178,722.0,2.566666666666667,15.0,0.9232447954800246,
2607,Get Real (1998),Drama,1200000.0,1200000.0,110.0,1998-08-16,7.0,187.0,4.0,2.0,0.7071067811865476,
2609,"King of Masks, The (Bian Lian) (1996)",Drama,0.0,1.0,102.0,1995-06-09,7.379,62.0,4.0,1.0,,
2611,"Winslow Boy, The (1999)",Drama,0.0,0.0,104.0,1999-03-18,6.721,77.0,3.0,1.0,,
2612,Mildred Pierce (1945),Drama,1453000.0,5638000.0,111.0,1945-10-20,7.62,434.0,4.0,1.0,,motherhood
2613,Night of the Comet (1984),Comedy,3000000.0,14418922.0,95.0,1984-11-16,6.226,425.0,2.875,8.0,1.3562026818605375,
2614,Chopping Mall (a.k.a. Killbots) (1986),Action,800000.0,0.0,76.0,1986-11-14,5.8,398.0,1.0,2.0,0.0,
2615,My Science Project (1985),Adventure,0.0,4122748.0,94.0,1985-08-09,6.2,151.0,2.875,4.0,1.181453906563152,
2616,Dick Tracy (1990),Action,47000000.0,103738726.0,101.0,1990-04-05,6.148,1007.0,2.8846153846153846,26.0,1.061203960675725,comic book
2617,"Mummy, The (1999)",Action,80000000.0,415885488.0,124.0,1999-04-16,6.96,9728.0,3.1206896551724137,87.0,1.1436516312798009,
2618,"Castle, The (1997)",Comedy,800000.0,861789.0,85.0,1997-04-10,7.064,220.0,3.4,5.0,0.41833001326703784,
2620,This Is My Father (1998),Drama,0.0,1083975.0,119.0,1999-05-07,5.4,12.0,3.0,1.0,,
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy,11000000.0,16071990.0,116.0,1999-05-20,6.393,402.0,3.1363636363636362,11.0,0.7103136311133658,
